"RentStation","ReturnStation","Riderships","Date"
162,216,1,2019-11-13
162,222,6,2019-11-11
162,222,1,2019-11-13
162,245,6,2019-11-11
162,245,12,2019-11-15
162,245,3,2019-11-13
162,267,2,2019-11-15
162,277,4,2019-11-11
162,287,8,2019-11-15
162,287,2,2019-11-13
162,288,4,2019-11-11
162,288,2,2019-11-15
162,290,24,2019-11-11
162,290,20,2019-11-15
162,290,10,2019-11-13
162,291,4,2019-11-11
162,293,2,2019-11-11
162,294,2,2019-11-11
162,294,2,2019-11-15
162,294,1,2019-11-13
162,301,30,2019-11-11
162,301,20,2019-11-15
162,301,8,2019-11-13
162,302,2,2019-11-11
162,302,6,2019-11-15
162,302,2,2019-11-13
162,306,2,2019-11-11
162,310,2,2019-11-15
162,313,4,2019-11-15
162,319,14,2019-11-11
162,319,8,2019-11-15
162,319,4,2019-11-13
162,322,12,2019-11-11
162,322,16,2019-11-15
162,322,9,2019-11-13
162,323,6,2019-11-11
162,323,6,2019-11-15
162,323,1,2019-11-13
162,328,4,2019-11-11
162,328,5,2019-11-13
162,331,4,2019-11-11
162,331,2,2019-11-15
162,331,1,2019-11-13
162,332,2,2019-11-11
162,332,4,2019-11-15
162,332,3,2019-11-13
162,336,2,2019-11-11
162,336,4,2019-11-15
162,336,1,2019-11-13
162,343,2,2019-11-15
162,343,1,2019-11-13
162,347,2,2019-11-11
162,347,2,2019-11-15
162,347,1,2019-11-13
162,349,2,2019-11-11
162,351,6,2019-11-11
162,351,6,2019-11-15
162,351,2,2019-11-13
162,360,20,2019-11-11
162,360,14,2019-11-15
162,360,5,2019-11-13
162,372,2,2019-11-11
162,372,2,2019-11-13
162,376,2,2019-11-11
162,376,2,2019-11-15
162,384,2,2019-11-11
162,384,2,2019-11-15
162,384,1,2019-11-13
162,386,12,2019-11-11
162,386,2,2019-11-15
162,386,1,2019-11-13
162,392,2,2019-11-11
162,398,2,2019-11-11
162,401,14,2019-11-11
162,401,8,2019-11-15
162,401,8,2019-11-13
162,1015,2,2019-11-15
162,1065,2,2019-11-11
162,1076,4,2019-11-11
162,1076,1,2019-11-13
162,1077,2,2019-11-11
162,1079,2,2019-11-15
162,1086,2,2019-11-11
162,1086,2,2019-11-15
162,1086,1,2019-11-13
162,1090,2,2019-11-11
163,1,4,2019-11-11
163,1,4,2019-11-15
163,1,1,2019-11-13
163,2,4,2019-11-11
163,2,4,2019-11-15
163,2,2,2019-11-13
163,3,4,2019-11-11
163,3,2,2019-11-15
163,3,1,2019-11-13
163,6,8,2019-11-15
163,6,2,2019-11-13
163,7,6,2019-11-11
163,7,2,2019-11-15
163,7,2,2019-11-13
163,8,2,2019-11-15
163,9,2,2019-11-11
163,9,2,2019-11-15
163,9,1,2019-11-13
163,10,4,2019-11-11
163,11,2,2019-11-11
163,11,2,2019-11-15
163,12,8,2019-11-11
163,12,8,2019-11-15
163,12,9,2019-11-13
163,19,4,2019-11-11
163,19,4,2019-11-15
163,19,1,2019-11-13
163,20,4,2019-11-11
163,20,2,2019-11-15
163,24,1,2019-11-13
163,30,4,2019-11-11
163,30,4,2019-11-15
163,32,20,2019-11-11
163,32,4,2019-11-15
163,32,7,2019-11-13
163,36,6,2019-11-11
163,36,4,2019-11-15
163,38,2,2019-11-11
163,38,4,2019-11-15
163,38,2,2019-11-13
163,45,2,2019-11-11
163,45,6,2019-11-15
163,45,3,2019-11-13
163,49,2,2019-11-15
163,61,2,2019-11-15
163,61,1,2019-11-13
163,63,2,2019-11-15
163,66,2,2019-11-11
163,67,2,2019-11-11
163,67,2,2019-11-15
163,70,2,2019-11-11
163,70,2,2019-11-15
163,70,1,2019-11-13
163,71,4,2019-11-11
163,71,8,2019-11-15
163,71,2,2019-11-13
163,74,2,2019-11-11
163,75,2,2019-11-11
163,75,6,2019-11-15
163,75,1,2019-11-13
163,81,2,2019-11-15
163,85,2,2019-11-11
163,85,2,2019-11-15
163,85,1,2019-11-13
163,87,2,2019-11-15
163,93,2,2019-11-11
163,93,2,2019-11-15
163,104,2,2019-11-15
163,111,2,2019-11-11
163,126,4,2019-11-11
163,126,10,2019-11-15
163,126,3,2019-11-13
163,128,2,2019-11-11
163,128,1,2019-11-13
163,132,4,2019-11-15
163,132,2,2019-11-13
163,138,2,2019-11-15
163,142,2,2019-11-11
163,163,36,2019-11-11
163,163,52,2019-11-15
163,163,13,2019-11-13
163,187,2,2019-11-15
163,218,4,2019-11-11
163,225,12,2019-11-11
163,225,14,2019-11-15
163,225,3,2019-11-13
163,235,2,2019-11-11
163,235,2,2019-11-15
163,235,1,2019-11-13
163,248,2,2019-11-11
163,248,4,2019-11-15
163,248,2,2019-11-13
163,250,2,2019-11-11
163,252,4,2019-11-11
163,252,6,2019-11-15
163,252,2,2019-11-13
163,262,2,2019-11-11
163,262,1,2019-11-13
163,276,1,2019-11-13
163,277,2,2019-11-11
163,300,2,2019-11-13
163,304,4,2019-11-15
163,312,2,2019-11-15
163,312,1,2019-11-13
163,334,4,2019-11-15
163,334,3,2019-11-13
163,344,2,2019-11-13
163,357,2,2019-11-11
163,364,2,2019-11-11
163,364,10,2019-11-15
163,364,2,2019-11-13
163,387,4,2019-11-11
163,387,1,2019-11-13
163,399,2,2019-11-11
163,399,1,2019-11-13
163,400,6,2019-11-11
163,400,6,2019-11-15
163,400,1,2019-11-13
163,1001,2,2019-11-15
163,1028,1,2019-11-13
163,1054,2,2019-11-11
163,1093,2,2019-11-11
163,1148,2,2019-11-11
163,1157,2,2019-11-11
164,17,1,2019-11-13
164,39,1,2019-11-13
164,46,2,2019-11-11
164,49,2,2019-11-15
164,99,2,2019-11-11
164,102,2,2019-11-11
164,102,1,2019-11-13
164,108,1,2019-11-13
164,112,22,2019-11-11
164,112,10,2019-11-15
164,112,7,2019-11-13
164,117,38,2019-11-11
164,117,34,2019-11-15
164,117,23,2019-11-13
164,118,18,2019-11-11
164,118,6,2019-11-15
164,118,7,2019-11-13
164,134,1,2019-11-13
164,135,4,2019-11-11
164,136,1,2019-11-13
164,137,2,2019-11-11
164,137,1,2019-11-13
164,148,2,2019-11-11
164,148,4,2019-11-15
164,148,1,2019-11-13
164,149,2,2019-11-11
164,149,4,2019-11-15
164,149,2,2019-11-13
164,161,30,2019-11-11
164,161,34,2019-11-15
164,161,9,2019-11-13
164,164,88,2019-11-11
164,164,46,2019-11-15
164,164,29,2019-11-13
164,165,12,2019-11-11
164,165,6,2019-11-15
164,165,3,2019-11-13
164,169,2,2019-11-11
164,176,2,2019-11-11
164,209,2,2019-11-11
164,213,2,2019-11-11
164,223,374,2019-11-11
164,223,246,2019-11-15
164,223,158,2019-11-13
164,232,2,2019-11-15
164,233,2,2019-11-11
164,234,1,2019-11-13
164,242,2,2019-11-11
164,242,2,2019-11-15
164,242,3,2019-11-13
164,253,2,2019-11-11
164,254,4,2019-11-15
164,254,1,2019-11-13
164,264,1,2019-11-13
164,270,2,2019-11-11
164,283,2,2019-11-11
164,331,2,2019-11-11
164,341,2,2019-11-11
164,361,2,2019-11-11
164,361,2,2019-11-15
164,365,16,2019-11-11
164,365,8,2019-11-15
164,365,3,2019-11-13
164,367,4,2019-11-11
164,367,6,2019-11-15
164,367,4,2019-11-13
164,390,4,2019-11-11
164,390,2,2019-11-15
164,1086,2,2019-11-11
164,1164,2,2019-11-11
164,1238,2,2019-11-11
164,1368,2,2019-11-15
165,46,2,2019-11-11
165,112,2,2019-11-11
165,112,1,2019-11-13
165,114,2,2019-11-11
165,117,8,2019-11-11
165,117,10,2019-11-15
165,117,1,2019-11-13
165,118,2,2019-11-11
165,118,2,2019-11-15
165,123,1,2019-11-13
165,124,6,2019-11-11
165,133,2,2019-11-15
165,135,14,2019-11-11
165,135,4,2019-11-15
165,135,6,2019-11-13
165,146,1,2019-11-13
165,148,6,2019-11-11
165,148,1,2019-11-13
165,149,60,2019-11-11
165,149,96,2019-11-15
165,149,60,2019-11-13
165,152,2,2019-11-11
165,161,12,2019-11-11
165,161,2,2019-11-15
165,161,2,2019-11-13
165,164,4,2019-11-11
165,164,20,2019-11-15
165,164,1,2019-11-13
165,165,48,2019-11-11
165,165,42,2019-11-15
165,165,20,2019-11-13
165,183,2,2019-11-11
165,183,1,2019-11-13
165,202,2,2019-11-15
165,207,2,2019-11-13
165,209,2,2019-11-11
165,213,2,2019-11-11
165,216,1,2019-11-13
165,223,20,2019-11-11
165,223,10,2019-11-15
165,223,7,2019-11-13
165,224,4,2019-11-11
165,232,2,2019-11-13
165,236,2,2019-11-11
165,236,1,2019-11-13
165,242,2,2019-11-15
165,253,1,2019-11-13
165,270,2,2019-11-11
165,270,2,2019-11-15
165,270,2,2019-11-13
165,342,1,2019-11-13
165,361,8,2019-11-11
165,361,2,2019-11-13
165,365,64,2019-11-11
165,365,38,2019-11-15
165,365,34,2019-11-13
165,1028,1,2019-11-13
165,1235,4,2019-11-11
165,1235,2,2019-11-15
165,1238,4,2019-11-11
165,1238,2,2019-11-15
165,1376,2,2019-11-11
165,1376,4,2019-11-15
165,1629,2,2019-11-11
166,45,2,2019-11-11
166,78,2,2019-11-11
166,80,2,2019-11-11
166,80,2,2019-11-15
166,94,2,2019-11-11
166,115,2,2019-11-15
166,115,1,2019-11-13
166,141,6,2019-11-11
166,141,2,2019-11-13
166,142,2,2019-11-11
166,142,6,2019-11-15
166,142,1,2019-11-13
166,144,2,2019-11-15
166,144,1,2019-11-13
166,151,2,2019-11-15
166,151,1,2019-11-13
166,166,30,2019-11-11
166,166,16,2019-11-15
166,166,6,2019-11-13
166,171,6,2019-11-11
166,171,1,2019-11-13
166,182,2,2019-11-11
166,205,4,2019-11-11
166,205,2,2019-11-15
166,205,2,2019-11-13
166,228,2,2019-11-11
166,237,4,2019-11-11
166,247,2,2019-11-11
166,247,4,2019-11-15
166,247,1,2019-11-13
166,249,2,2019-11-11
166,262,4,2019-11-11
166,262,3,2019-11-13
166,272,20,2019-11-11
166,272,4,2019-11-15
166,272,2,2019-11-13
166,296,2,2019-11-11
166,296,2,2019-11-15
166,335,2,2019-11-11
166,335,2,2019-11-15
166,335,5,2019-11-13
166,369,2,2019-11-15
166,383,14,2019-11-11
166,383,16,2019-11-15
166,383,4,2019-11-13
166,1005,2,2019-11-11
166,1005,1,2019-11-13
166,1006,4,2019-11-11
166,1018,2,2019-11-11
166,1026,1,2019-11-13
166,1037,8,2019-11-11
166,1037,10,2019-11-15
166,1037,2,2019-11-13
166,1046,2,2019-11-11
166,1046,2,2019-11-15
166,1046,1,2019-11-13
166,1055,2,2019-11-11
166,1055,1,2019-11-13
166,1056,2,2019-11-11
166,1062,2,2019-11-11
166,1062,1,2019-11-13
166,1064,2,2019-11-11
166,1087,4,2019-11-11
166,1087,2,2019-11-15
166,1088,1,2019-11-13
166,1093,2,2019-11-11
166,1093,2,2019-11-15
166,1093,1,2019-11-13
166,1101,4,2019-11-11
166,1101,2,2019-11-13
166,1102,6,2019-11-11
166,1102,6,2019-11-15
166,1102,3,2019-11-13
166,1147,2,2019-11-11
166,1235,2,2019-11-11
166,1235,1,2019-11-13
166,1324,2,2019-11-13
166,1412,12,2019-11-11
166,1412,6,2019-11-15
166,1412,5,2019-11-13
166,1425,4,2019-11-11
166,1425,2,2019-11-15
166,1462,2,2019-11-15
166,1462,1,2019-11-13
166,1476,2,2019-11-11
166,1507,1,2019-11-13
166,1624,2,2019-11-11
166,1638,8,2019-11-15
166,1638,4,2019-11-13
167,375,2,2019-11-15
168,20,2,2019-11-11
168,20,1,2019-11-13
168,29,1,2019-11-13
168,30,2,2019-11-15
168,30,1,2019-11-13
168,31,2,2019-11-11
168,31,4,2019-11-15
168,31,1,2019-11-13
168,36,20,2019-11-11
168,36,14,2019-11-15
168,36,7,2019-11-13
168,37,2,2019-11-11
168,37,2,2019-11-15
168,37,1,2019-11-13
168,38,12,2019-11-11
168,38,16,2019-11-15
168,38,3,2019-11-13
168,45,2,2019-11-11
168,45,1,2019-11-13
168,49,2,2019-11-11
168,49,2,2019-11-15
168,49,1,2019-11-13
168,54,4,2019-11-11
168,54,2,2019-11-15
168,54,2,2019-11-13
168,56,4,2019-11-11
168,59,2,2019-11-11
168,61,6,2019-11-11
168,61,8,2019-11-15
168,62,4,2019-11-11
168,62,3,2019-11-13
168,64,4,2019-11-11
168,64,2,2019-11-15
168,64,1,2019-11-13
168,66,2,2019-11-15
168,67,2,2019-11-11
168,67,4,2019-11-15
168,68,2,2019-11-15
168,80,4,2019-11-11
168,80,4,2019-11-15
168,80,1,2019-11-13
168,81,8,2019-11-11
168,81,14,2019-11-15
168,81,5,2019-11-13
168,82,2,2019-11-11
168,82,2,2019-11-15
168,83,2,2019-11-15
168,87,2,2019-11-15
168,89,6,2019-11-11
168,89,2,2019-11-15
168,89,2,2019-11-13
168,90,1,2019-11-13
168,92,2,2019-11-15
168,94,2,2019-11-11
168,100,1,2019-11-13
168,102,6,2019-11-11
168,102,6,2019-11-15
168,102,2,2019-11-13
168,107,2,2019-11-11
168,126,2,2019-11-11
168,126,2,2019-11-15
168,126,1,2019-11-13
168,128,2,2019-11-11
168,128,1,2019-11-13
168,130,8,2019-11-11
168,130,2,2019-11-15
168,132,6,2019-11-11
168,132,6,2019-11-15
168,132,1,2019-11-13
168,139,1,2019-11-13
168,151,2,2019-11-11
168,168,16,2019-11-11
168,168,22,2019-11-15
168,168,9,2019-11-13
168,169,2,2019-11-15
168,181,2,2019-11-11
168,181,6,2019-11-15
168,181,1,2019-11-13
168,182,58,2019-11-11
168,182,46,2019-11-15
168,182,25,2019-11-13
168,185,2,2019-11-11
168,186,2,2019-11-15
168,195,4,2019-11-11
168,195,2,2019-11-15
168,203,2,2019-11-11
168,203,1,2019-11-13
168,249,2,2019-11-11
168,252,2,2019-11-11
168,275,2,2019-11-15
168,277,2,2019-11-15
168,285,6,2019-11-11
168,285,4,2019-11-15
168,285,4,2019-11-13
168,293,2,2019-11-11
168,293,2,2019-11-15
168,293,1,2019-11-13
168,295,1,2019-11-13
168,300,2,2019-11-11
168,300,2,2019-11-15
168,304,4,2019-11-11
168,304,4,2019-11-15
168,304,1,2019-11-13
168,306,6,2019-11-11
168,306,6,2019-11-15
168,306,2,2019-11-13
168,307,2,2019-11-11
168,311,4,2019-11-15
168,312,2,2019-11-11
168,327,2,2019-11-15
168,345,2,2019-11-11
168,345,4,2019-11-15
168,345,2,2019-11-13
168,347,2,2019-11-15
168,347,1,2019-11-13
168,353,2,2019-11-11
168,353,4,2019-11-15
168,353,1,2019-11-13
168,362,4,2019-11-11
168,362,4,2019-11-15
168,362,3,2019-11-13
168,382,2,2019-11-15
168,399,4,2019-11-11
168,399,4,2019-11-15
168,399,2,2019-11-13
168,400,1,2019-11-13
168,1028,2,2019-11-15
168,1028,1,2019-11-13
168,1039,2,2019-11-11
168,1098,4,2019-11-15
168,1319,2,2019-11-15
168,1331,2,2019-11-13
168,1461,2,2019-11-11
168,1617,2,2019-11-15
169,29,2,2019-11-15
169,31,2,2019-11-15
169,31,1,2019-11-13
169,37,2,2019-11-11
169,38,2,2019-11-15
169,47,2,2019-11-11
169,58,4,2019-11-15
169,59,2,2019-11-11
169,59,2,2019-11-15
169,62,10,2019-11-11
169,62,10,2019-11-15
169,62,5,2019-11-13
169,64,2,2019-11-11
169,64,6,2019-11-15
169,64,1,2019-11-13
169,65,8,2019-11-11
169,65,2,2019-11-15
169,67,6,2019-11-11
169,67,6,2019-11-15
169,67,2,2019-11-13
169,68,10,2019-11-11
169,68,4,2019-11-15
169,68,5,2019-11-13
169,80,4,2019-11-11
169,81,4,2019-11-11
169,81,2,2019-11-15
169,82,4,2019-11-11
169,82,6,2019-11-15
169,82,1,2019-11-13
169,83,1,2019-11-13
169,84,4,2019-11-11
169,89,6,2019-11-11
169,89,2,2019-11-15
169,89,1,2019-11-13
169,95,6,2019-11-11
169,95,4,2019-11-15
169,95,3,2019-11-13
169,101,2,2019-11-11
169,101,6,2019-11-15
169,103,58,2019-11-11
169,103,32,2019-11-15
169,103,18,2019-11-13
169,105,2,2019-11-11
169,105,4,2019-11-15
169,107,12,2019-11-11
169,107,18,2019-11-15
169,107,5,2019-11-13
169,113,2,2019-11-11
169,115,2,2019-11-11
169,120,10,2019-11-11
169,120,14,2019-11-15
169,120,6,2019-11-13
169,125,2,2019-11-15
169,130,20,2019-11-11
169,130,34,2019-11-15
169,130,9,2019-11-13
169,132,4,2019-11-11
169,132,2,2019-11-15
169,132,1,2019-11-13
169,168,6,2019-11-11
169,168,1,2019-11-13
169,169,40,2019-11-11
169,169,36,2019-11-15
169,169,12,2019-11-13
169,181,2,2019-11-15
169,182,3,2019-11-13
169,183,2,2019-11-11
169,183,2,2019-11-15
169,185,1,2019-11-13
169,186,6,2019-11-15
169,194,2,2019-11-11
169,194,2,2019-11-15
169,194,1,2019-11-13
169,195,2,2019-11-11
169,203,2,2019-11-15
169,219,2,2019-11-15
169,229,4,2019-11-11
169,229,1,2019-11-13
169,249,4,2019-11-11
169,249,4,2019-11-15
169,249,3,2019-11-13
169,250,2,2019-11-11
169,275,2,2019-11-11
169,275,6,2019-11-15
169,275,2,2019-11-13
169,277,2,2019-11-11
169,277,2,2019-11-15
169,285,2,2019-11-11
169,285,2,2019-11-15
169,285,2,2019-11-13
169,288,2,2019-11-15
169,288,1,2019-11-13
169,293,2,2019-11-11
169,293,2,2019-11-15
169,299,2,2019-11-11
169,299,2,2019-11-15
169,299,1,2019-11-13
169,306,4,2019-11-15
169,306,1,2019-11-13
169,313,2,2019-11-15
169,321,4,2019-11-11
169,321,4,2019-11-15
169,321,1,2019-11-13
169,327,26,2019-11-11
169,327,12,2019-11-15
169,327,4,2019-11-13
169,345,6,2019-11-11
169,345,10,2019-11-15
169,345,1,2019-11-13
169,347,4,2019-11-11
169,347,2,2019-11-15
169,347,1,2019-11-13
169,349,2,2019-11-15
169,350,2,2019-11-11
169,351,2,2019-11-15
169,351,1,2019-11-13
169,352,2,2019-11-15
169,353,2,2019-11-11
169,362,2,2019-11-15
169,362,1,2019-11-13
169,370,2,2019-11-11
169,370,2,2019-11-15
169,370,2,2019-11-13
169,371,12,2019-11-11
169,371,18,2019-11-15
169,371,10,2019-11-13
169,382,4,2019-11-11
169,382,2,2019-11-15
169,382,2,2019-11-13
169,399,2,2019-11-13
169,1100,2,2019-11-11
169,1100,2,2019-11-15
169,1100,1,2019-11-13
169,1135,2,2019-11-15
169,1192,2,2019-11-15
169,1192,2,2019-11-13
169,1293,2,2019-11-11
169,1293,2,2019-11-15
170,1,8,2019-11-11
170,1,6,2019-11-15
170,1,2,2019-11-13
170,3,2,2019-11-11
170,3,2,2019-11-15
170,4,1,2019-11-13
170,5,2,2019-11-15
170,15,2,2019-11-11
170,17,8,2019-11-11
170,17,2,2019-11-15
170,17,3,2019-11-13
170,18,1,2019-11-13
170,21,4,2019-11-15
170,21,1,2019-11-13
170,22,2,2019-11-15
170,22,2,2019-11-13
170,23,2,2019-11-15
170,23,1,2019-11-13
170,25,2,2019-11-11
170,25,3,2019-11-13
170,27,6,2019-11-11
170,27,2,2019-11-15
170,33,4,2019-11-11
170,33,4,2019-11-15
170,33,1,2019-11-13
170,39,2,2019-11-15
170,39,1,2019-11-13
170,46,2,2019-11-15
170,49,2,2019-11-11
170,50,2,2019-11-13
170,55,2,2019-11-11
170,55,2,2019-11-15
170,70,2,2019-11-15
170,72,1,2019-11-13
170,77,10,2019-11-11
170,77,12,2019-11-15
170,77,3,2019-11-13
170,94,1,2019-11-13
170,96,2,2019-11-11
170,96,4,2019-11-15
170,96,1,2019-11-13
170,109,2,2019-11-11
170,121,4,2019-11-11
170,121,2,2019-11-15
170,138,1,2019-11-13
170,144,2,2019-11-11
170,158,6,2019-11-11
170,158,2,2019-11-15
170,158,1,2019-11-13
170,162,2,2019-11-11
170,162,2,2019-11-15
170,162,1,2019-11-13
170,170,68,2019-11-11
170,170,10,2019-11-15
170,170,19,2019-11-13
170,172,18,2019-11-11
170,172,16,2019-11-15
170,172,1,2019-11-13
170,173,4,2019-11-11
170,197,1,2019-11-13
170,201,2,2019-11-15
170,214,2,2019-11-15
170,216,2,2019-11-11
170,218,1,2019-11-13
170,224,1,2019-11-13
170,226,2,2019-11-11
170,235,2,2019-11-11
170,235,2,2019-11-15
170,235,1,2019-11-13
170,245,2,2019-11-15
170,255,2,2019-11-11
170,255,1,2019-11-13
170,260,2,2019-11-11
170,260,2,2019-11-15
170,261,2,2019-11-11
170,266,2,2019-11-11
170,266,2,2019-11-15
170,266,1,2019-11-13
170,267,4,2019-11-11
170,267,2,2019-11-15
170,267,1,2019-11-13
170,287,2,2019-11-15
170,291,14,2019-11-11
170,291,6,2019-11-15
170,291,3,2019-11-13
170,292,2,2019-11-11
170,292,2,2019-11-13
170,300,2,2019-11-11
170,300,2,2019-11-15
170,302,4,2019-11-11
170,308,4,2019-11-11
170,308,2,2019-11-15
170,308,2,2019-11-13
170,309,6,2019-11-11
170,309,2,2019-11-15
170,310,1,2019-11-13
170,314,2,2019-11-11
170,316,2,2019-11-11
170,316,1,2019-11-13
170,320,6,2019-11-11
170,320,10,2019-11-15
170,320,1,2019-11-13
170,326,2,2019-11-11
170,326,1,2019-11-13
170,331,6,2019-11-11
170,337,2,2019-11-11
170,340,4,2019-11-11
170,340,1,2019-11-13
170,343,2,2019-11-11
170,348,2,2019-11-11
170,359,2,2019-11-11
170,359,4,2019-11-15
170,359,1,2019-11-13
170,372,2,2019-11-15
170,380,6,2019-11-11
170,380,8,2019-11-15
170,380,2,2019-11-13
170,392,18,2019-11-11
170,392,16,2019-11-15
170,392,9,2019-11-13
170,396,4,2019-11-11
170,396,4,2019-11-15
170,1031,1,2019-11-13
170,1235,2,2019-11-15
170,1490,2,2019-11-11
171,36,2,2019-11-11
171,36,2,2019-11-15
171,36,1,2019-11-13
171,45,2,2019-11-15
171,45,1,2019-11-13
171,66,2,2019-11-13
171,69,10,2019-11-11
171,69,14,2019-11-15
171,69,3,2019-11-13
171,81,2,2019-11-15
171,94,4,2019-11-11
171,94,2,2019-11-13
171,98,2,2019-11-11
171,98,1,2019-11-13
171,104,6,2019-11-11
171,104,2,2019-11-15
171,104,5,2019-11-13
171,128,2,2019-11-11
171,128,2,2019-11-15
171,139,2,2019-11-11
171,139,2,2019-11-15
171,141,6,2019-11-11
171,141,7,2019-11-13
171,142,12,2019-11-11
171,142,18,2019-11-15
171,142,2,2019-11-13
171,143,2,2019-11-11
171,144,4,2019-11-11
171,144,4,2019-11-15
171,151,2,2019-11-11
171,151,8,2019-11-15
171,151,2,2019-11-13
171,163,4,2019-11-15
171,166,16,2019-11-11
171,166,4,2019-11-15
171,166,4,2019-11-13
171,171,18,2019-11-11
171,171,12,2019-11-15
171,171,6,2019-11-13
171,205,20,2019-11-11
171,205,14,2019-11-15
171,205,3,2019-11-13
171,206,10,2019-11-11
171,206,12,2019-11-15
171,206,3,2019-11-13
171,228,10,2019-11-11
171,228,8,2019-11-15
171,228,4,2019-11-13
171,237,12,2019-11-11
171,237,2,2019-11-15
171,237,6,2019-11-13
171,247,8,2019-11-11
171,247,16,2019-11-15
171,247,4,2019-11-13
171,259,2,2019-11-11
171,262,6,2019-11-11
171,262,4,2019-11-15
171,262,3,2019-11-13
171,272,8,2019-11-11
171,272,6,2019-11-15
171,272,7,2019-11-13
171,281,1,2019-11-13
171,293,8,2019-11-15
171,293,1,2019-11-13
171,296,2,2019-11-11
171,315,4,2019-11-11
171,315,2,2019-11-15
171,315,1,2019-11-13
171,335,6,2019-11-11
171,335,2,2019-11-15
171,335,4,2019-11-13
171,383,2,2019-11-11
171,385,2,2019-11-11
171,385,2,2019-11-13
171,388,6,2019-11-11
171,388,4,2019-11-15
171,388,3,2019-11-13
171,391,2,2019-11-11
171,1001,2,2019-11-15
171,1005,2,2019-11-11
171,1005,1,2019-11-13
171,1006,2,2019-11-15
171,1006,1,2019-11-13
171,1026,2,2019-11-11
171,1037,6,2019-11-11
171,1037,1,2019-11-13
171,1042,2,2019-11-15
171,1042,1,2019-11-13
171,1056,2,2019-11-11
171,1056,1,2019-11-13
171,1064,2,2019-11-11
171,1073,2,2019-11-11
171,1093,2,2019-11-11
171,1407,1,2019-11-13
171,1448,2,2019-11-11
171,1448,1,2019-11-13
171,1638,2,2019-11-15
172,1,4,2019-11-11
172,1,2,2019-11-15
172,1,3,2019-11-13
172,2,4,2019-11-11
172,2,2,2019-11-13
172,6,2,2019-11-11
172,7,2,2019-11-11
172,7,2,2019-11-15
172,10,1,2019-11-13
172,11,4,2019-11-15
172,11,2,2019-11-13
172,14,2,2019-11-13
172,15,2,2019-11-11
172,15,2,2019-11-15
172,15,1,2019-11-13
172,17,16,2019-11-11
172,17,10,2019-11-15
172,17,4,2019-11-13
172,18,2,2019-11-11
172,18,2,2019-11-15
172,18,3,2019-11-13
172,20,4,2019-11-11
172,21,2,2019-11-15
172,21,1,2019-11-13
172,22,10,2019-11-11
172,22,2,2019-11-13
172,24,2,2019-11-11
172,25,4,2019-11-11
172,25,4,2019-11-15
172,25,1,2019-11-13
172,27,2,2019-11-15
172,31,1,2019-11-13
172,33,18,2019-11-11
172,33,16,2019-11-15
172,33,9,2019-11-13
172,35,2,2019-11-15
172,40,2,2019-11-11
172,41,2,2019-11-11
172,42,1,2019-11-13
172,49,4,2019-11-11
172,50,24,2019-11-11
172,50,14,2019-11-15
172,50,7,2019-11-13
172,51,1,2019-11-13
172,54,2,2019-11-11
172,55,2,2019-11-11
172,55,10,2019-11-15
172,55,3,2019-11-13
172,57,2,2019-11-13
172,59,1,2019-11-13
172,60,2,2019-11-11
172,63,2,2019-11-11
172,70,2,2019-11-11
172,75,2,2019-11-11
172,76,2,2019-11-11
172,77,170,2019-11-11
172,77,110,2019-11-15
172,77,70,2019-11-13
172,82,1,2019-11-13
172,85,2,2019-11-11
172,85,1,2019-11-13
172,88,2,2019-11-11
172,93,2,2019-11-11
172,96,12,2019-11-11
172,96,12,2019-11-15
172,96,6,2019-11-13
172,100,2,2019-11-11
172,111,4,2019-11-11
172,111,2,2019-11-15
172,111,1,2019-11-13
172,113,4,2019-11-15
172,115,1,2019-11-13
172,121,2,2019-11-11
172,138,2,2019-11-11
172,138,2,2019-11-15
172,148,2,2019-11-11
172,150,2,2019-11-15
172,165,2,2019-11-11
172,170,20,2019-11-11
172,170,10,2019-11-15
172,170,8,2019-11-13
172,172,50,2019-11-11
172,172,32,2019-11-15
172,172,15,2019-11-13
172,173,2,2019-11-11
172,173,1,2019-11-13
172,174,18,2019-11-11
172,174,28,2019-11-15
172,174,10,2019-11-13
172,175,2,2019-11-11
172,175,4,2019-11-13
172,176,8,2019-11-11
172,176,4,2019-11-13
172,181,2,2019-11-15
172,185,2,2019-11-11
172,187,1,2019-11-13
172,191,2,2019-11-11
172,196,2,2019-11-11
172,197,1,2019-11-13
172,214,4,2019-11-15
172,218,4,2019-11-11
172,219,2,2019-11-11
172,226,2,2019-11-11
172,231,4,2019-11-11
172,235,4,2019-11-11
172,235,4,2019-11-15
172,235,1,2019-11-13
172,240,2,2019-11-11
172,240,2,2019-11-15
172,244,6,2019-11-11
172,244,2,2019-11-13
172,245,1,2019-11-13
172,248,1,2019-11-13
172,255,6,2019-11-11
172,255,4,2019-11-15
172,255,6,2019-11-13
172,259,2,2019-11-11
172,261,120,2019-11-11
172,261,104,2019-11-15
172,261,59,2019-11-13
172,267,2,2019-11-13
172,271,2,2019-11-15
172,275,2,2019-11-15
172,281,2,2019-11-11
172,282,4,2019-11-11
172,282,4,2019-11-15
172,282,2,2019-11-13
172,287,2,2019-11-11
172,291,10,2019-11-11
172,291,8,2019-11-15
172,291,2,2019-11-13
172,292,2,2019-11-11
172,294,4,2019-11-11
172,294,1,2019-11-13
172,301,1,2019-11-13
172,302,2,2019-11-11
